0074_AH33_KWH , (LANDIS HALL     ) ,  -N-       NONE ,2461,2459,2596,2825,2459,2825,14,366,784, 2836 / 53525 ,5.30%,  ,  ,
0074_AH41_KWH , (LANDIS HALL     ) ,  -N-       NONE ,3948,3866,4282,4614,3866,4614,14,748,1602, 5797 / 53525 ,10.83%,  ,  ,
0074_AH42_KWH , (LANDIS HALL     ) ,  -N-       NONE ,2212,2171,2380,2547,2171,2547,14,376,805, 2914 / 53525 ,5.44%,  ,  ,
0074_AH43_KWH , (LANDIS HALL     ) ,  -N-       NONE ,4811,4725,5179,5525,4725,5525,14,800,1714, 6200 / 53525 ,11.58%,  ,  ,
0074_AH51_KWH , (LANDIS HALL     ) ,  -N-       NONE ,1931,1902,2051,2187,1902,2187,14,285,610, 2208 / 53525 ,4.13%,  ,  ,
0074_AH52_KWH , (LANDIS HALL     ) ,  -N-       NONE ,877,877,878,879,877,879,14,2,4, 15 / 53525 ,0.03%,  ,  ,
0074_AH53_KWH , (LANDIS HALL     ) ,  -N-       NONE ,6867,6763,7289,7703,6763,7703,14,940,2014, 7285 / 53525 ,13.61%,53525, ,
0075_AH01_MWH , (McCOLLUM  HALL  ) ,  -N-       NONE ,107000,107000,108000,109000,107000,109000,14,2000,4285, 15500 / 69750 ,22.22%,  ,  ,
0075_AH02_MWH , (McCOLLUM  HALL  ) ,  -N-       NONE ,12000,12000,13000,14000,12000,14000,14,2000,4285, 15500 / 69750 ,22.22%,  ,  ,
0075_AH03_MWH , (McCOLLUM  HALL  ) ,  -N-       NONE ,68000,68000,69000,70000,68000,70000,14,2000,4285, 15500 / 69750 ,22.22%,  ,  ,
0075_AH04_MWH , (McCOLLUM  HALL  ) ,  -N-       NONE ,67000,67000,67000,68000,67000,68000,7,1000,4285, 7750 / 69750 ,11.11%,  ,  ,
0075_AH05_MWH , (McCOLLUM  HALL  ) ,  -N-       NONE ,31000,30000,31000,32000,30000,32000,14,2000,4285, 15500 / 69750 ,22.22%,69750, ,
0075_CP1_MWH , (McCOLLUM HALL   ) ,  -N-       NONE ,22000,22000,23000,23000,22000,23000,14,1000,2142, 7750 / 15500 ,50.00%,  ,  ,
0075_CP2_MWH , (McCOLLUM HALL   ) ,  -N-       NONE ,109000,109000,109000,110000,109000,110000,7,1000,4285, 7750 / 15500 ,50.00%,15500, ,
0075_HP1_MWH , (McCOLLUM HALL   ) ,  -N-       NONE ,40000,40000,40000,40000,40000,40000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0075_HP2_MWH , (McCOLLUM HALL   ) ,  -N-       NONE ,33000,33000,33000,33000,33000,33000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0085_AH01_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,79000,79000,79000,79000,79000,79000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 100750 ,0.00%,  ,  ,
0085_AH02_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,562000,561000,562000,563000,561000,563000,14,2000,4285, 15500 / 100750 ,15.38%,  ,  ,
0085_AH11_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,451000,450000,451000,452000,450000,452000,14,2000,4285, 15500 / 100750 ,15.38%,  ,  ,
0085_AH12_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,678000,678000,679000,679000,678000,679000,14,1000,2142, 7750 / 100750 ,7.69%,  ,  ,
0085_AH21_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,432000,432000,433000,433000,432000,433000,14,1000,2142, 7750 / 100750 ,7.69%,  ,  ,
0085_AH22_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,700000,700000,701000,702000,700000,702000,14,2000,4285, 15500 / 100750 ,15.38%,  ,  ,
0085_AH31_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,409000,409000,410000,411000,409000,411000,14,2000,4285, 15500 / 100750 ,15.38%,  ,  ,
0085_AH32_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,435000,435000,436000,436000,435000,436000,14,1000,2142, 7750 / 100750 ,7.69%,  ,  ,
0085_AH41_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,314000,314000,314000,315000,314000,315000,7,1000,4285, 7750 / 100750 ,7.69%,  ,  ,
0085_AH42_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,485000,485000,486000,486000,485000,486000,14,1000,2142, 7750 / 100750 ,7.69%,100750, ,
0085_CP1_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,54000,54000,54000,54000,54000,54000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0085_CP2_MWH , (CAWTHON HALL    ) ,  -N-       NONE ,38000,38000,38000,38000,38000,38000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0089_AH01_MWH , (KUERSTIENER     ) ,  -N-       NONE ,158000,158000,160000,160000,158000,160000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0089_AH02_MWH , (KUERSTIENER     ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0089_AH03_MWH , (KUERSTIENER     ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0089_AH04_MWH , (KUERSTIENER     ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0089_AH05_MWH , (KUERSTIENER     ) ,  -N-       NONE ,110000,110000,110000,110000,110000,110000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0089_AH06_MWH , (KUERSTIENER     ) ,  -N-       NONE ,128000,126000,128000,128000,126000,128000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0089_AH07_MWH , (KUERSTIENER     ) ,  -N-       NONE ,119000,119000,119000,119000,119000,119000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0089_AH08_MWH , (KUERSTIENER     ) ,  -N-       NONE ,50000,50000,50000,50000,50000,50000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0089_AH09_MWH , (KUERSTIENER     ) ,  -N-       NONE ,58000,58000,58000,60000,58000,60000,7,2000,8571, 15500 / 77500 ,20.00%,  ,  ,
0089_AH10_MWH , (KUERSTIENER     ) ,  -N-       NONE ,251000,251000,253000,253000,251000,253000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0089_AH11_MWH , (KUERSTIENER     ) ,  -N-       NONE ,166000,164000,166000,166000,164000,166000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0089_AH13_MWH , (KUERSTIENER     ) ,  -N-       NONE ,33000,33000,33000,33000,33000,33000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0089_AH14_MWH , (KUERSTIENER     ) ,  -N-       NONE ,67000,67000,67000,67000,67000,67000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0089_AH15_MWH , (KUERSTIENER     ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,77500, ,
0089_CP1_MWH , (KUERSTIENER     ) ,  -N-       NONE ,106000,106000,106000,106000,106000,106000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0089_CP2_MWH , (KUERSTIENER     ) ,  -N-       NONE ,34000,34000,34000,36000,34000,36000,7,2000,8571, 15500 / 15500 ,100.00%,15500, ,
0089_HP1_MWH , (KUERSTIENER     ) ,  -N-       NONE ,101000,101000,103000,103000,101000,103000,14,2000,4285, 15500 / 15500 ,100.00%,  ,  ,
0089_HP2_MWH , (KUERSTIENER     ) ,  -N-       NONE ,22000,22000,22000,22000,22000,22000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,15500, ,
0116A_AH01_MWH , (WEATHER STATION ) ,  -N-       NONE ,690000,690000,691000,692000,690000,692000,14,2000,4285, 15500 / 23250 ,66.67%,  ,  ,
0116A_AH02A_MWH , (WEATHER STATION ) ,  -N-       NONE ,283000,283000,283000,283000,283000,283000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 23250 ,0.00%,  ,  ,
0116A_AH02B_MWH , (WEATHER STATION ) ,  -N-       NONE ,148000,147000,148000,148000,147000,148000,14,1000,2142, 7750 / 23250 ,33.33%,  ,  ,
0116A_CP1_MWH , (WEATHER STATION ) ,  -N-       NONE ,159000,159000,159000,159000,159000,159000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 23250 ,0.00%,  ,  ,
0116A_CP2_MWH , (WEATHER STATION ) ,  -N-       NONE ,35000,35000,35000,35000,35000,35000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 23250 ,0.00%,23250, ,
0134N_AH01_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,7000,7000,7000,7000,7000,7000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_AH01A_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,7000,7000,7000,7000,7000,7000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_AH02_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_AH02A_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,13000,13000,13000,13000,13000,13000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_AH03_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,40000,40000,40000,40000,40000,40000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_AH03A_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,4000,4000,4000,4000,4000,4000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_AH04_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,21000,21000,23000,23000,21000,23000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0134N_AH04A_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,11000,11000,11000,11000,11000,11000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_AH05_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,27000,27000,27000,29000,27000,29000,7,2000,8571, 15500 / 77500 ,20.00%,  ,  ,
0134N_AH05A_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_AH06_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,244000,244000,246000,248000,244000,248000,14,4000,8571, 31000 / 77500 ,40.00%,  ,  ,
0134N_CP1_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,32000,32000,32000,32000,32000,32000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_CP2_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,180000,180000,180000,180000,180000,180000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134N_EF1_MWH , (STROZIER NORTH  ) ,  -N-       NONE ,18000,18000,20000,20000,18000,20000,14,2000,4285, 15500 / 77500 ,20.00%,77500, ,
0134S_AH01_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,74000,74000,74000,76000,74000,76000,7,2000,8571, 15500 / 77500 ,20.00%,  ,  ,
0134S_AH02_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,46,46,46,46,46,46, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134S_AH03_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,44000,44000,44000,44000,44000,44000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134S_AH04_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,92000,92000,94000,94000,92000,94000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0134S_AH05_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,31000,31000,31000,31000,31000,31000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134S_AH06_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,45000,45000,47000,47000,45000,47000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0134S_AH07_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,54000,54000,56000,56000,54000,56000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0134S_AH08_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,27000,27000,27000,27000,27000,27000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134S_AH09_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,41000,41000,41000,41000,41000,41000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0134S_AH10_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,140000,140000,140000,142000,140000,142000,7,2000,8571, 15500 / 77500 ,20.00%,  ,  ,
0134S_AH11_MWH , (STROZIER SOUTH  ) ,  -N-       NONE ,83000,83000,83000,83000,83000,83000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,77500, ,
0146_AH01_MWH , (IMB             ) ,  -N-       NONE ,1478000,1478000,1479000,1480000,1478000,1480000,14,2000,4285, 15500 / 62000 ,25.00%,  ,  ,
0146_AH02_MWH , (IMB             ) ,  -N-       NONE ,1077000,1077000,1078000,1080000,1077000,1080000,14,3000,6428, 23250 / 62000 ,37.50%,  ,  ,
0146_AH03_MWH , (IMB             ) ,  -N-       NONE ,966000,966000,968000,969000,966000,969000,14,3000,6428, 23250 / 62000 ,37.50%,62000, ,
0146_CP1_MWH , (IMB             ) ,  -N-       NONE ,21000,21000,23000,23000,21000,23000,14,2000,4285, 15500 / 15500 ,100.00%,15500, ,
0146_EF01_MWH , (IMB             ) ,  -N-       NONE ,331000,331000,333000,333000,331000,333000,14,2000,4285, 15500 / 31000 ,50.00%,  ,  ,
0146_EF02_MWH , (IMB             ) ,  -N-       NONE ,407000,407000,407000,409000,407000,409000,7,2000,8571, 15500 / 31000 ,50.00%,  ,  ,
0146_EF03_MWH , (IMB             ) ,  -N-       NONE ,48000,48000,48000,48000,48000,48000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,31000, ,
0146_HP1_MWH , (IMB             ) ,  -N-       NONE ,76000,76000,76000,76000,76000,76000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 7750 ,0.00%,  ,  ,
0146_HP2_MWH , (IMB             ) ,  -N-       NONE ,141000,141000,141000,142000,141000,142000,7,1000,4285, 7750 / 7750 ,100.00%,7750, ,
0194_AH07_KWH , (UNION           ) ,  -N-       NONE ,6430,6331,6776,7015,6331,7015,14,684,1465, 5301 / 53286 ,9.95%,  ,  ,
0194_AH13_KWH , (UNION           ) ,  -N-       NONE ,4591,4550,4761,4930,4550,4930,14,380,814, 2945 / 53286 ,5.53%,  ,  ,
0194_AH16_KWH , (UNION           ) ,  -N-       NONE ,4606,4414,5391,6207,4414,6207,14,1793,3842, 13895 / 53286 ,26.08%,  ,  ,
0194_AH26_KWH , (UNION           ) ,  -N-       NONE ,434,303,974,1476,303,1476,14,1173,2513, 9090 / 53286 ,17.06%,  ,  ,
0194_AH27A_KWH , (UNION           ) ,  -N-       NONE ,3593,3480,4052,4508,3480,4508,14,1028,2202, 7967 / 53286 ,14.95%,  ,  ,
0194_AH27B_KWH , (UNION           ) ,  -N-       NONE ,767,623,1356,1532,623,1532,14,909,1947, 7044 / 53286 ,13.22%,  ,  ,
0194_AH28_KWH , (UNION           ) ,  -N-       NONE ,767,623,1356,1532,623,1532,14,909,1947, 7044 / 53286 ,13.22%,53286, ,
0223_AH03_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,63000,63000,63000,63000,63000,63000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0223_AH06_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,81000,81000,81000,81000,81000,81000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0223_AH07_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,62000,62000,62000,62000,62000,62000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0223_AH08A_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,50000,50000,50000,50000,50000,50000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0223_AH08B_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,51000,51000,51000,51000,51000,51000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0223_AH09_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,70,70,70,70,70,70, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0223_AH11_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,24000,24000,24000,24000,24000,24000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0223_AH12_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,4000,4000,4000,6000,4000,6000,7,2000,8571, 15500 / 77500 ,20.00%,  ,  ,
0223_AH13_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,213000,213000,215000,215000,213000,215000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0223_AH14_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,103000,103000,103000,105000,103000,105000,7,2000,8571, 15500 / 77500 ,20.00%,  ,  ,
0223_AH15_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,73000,73000,73000,73000,73000,73000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77500 ,0.00%,  ,  ,
0223_AH16_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,120000,120000,122000,122000,120000,122000,14,2000,4285, 15500 / 77500 ,20.00%,  ,  ,
0223_AH17_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,233000,233000,235000,235000,233000,235000,14,2000,4285, 15500 / 77500 ,20.00%,77500, ,
0223_CP1_MWH , (STADIUM BLDG A  ) ,  -N-       NONE ,36000,36000,36000,36000,36000,36000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0224_AH01_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,27000,27000,27000,27000,27000,27000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 62000 ,0.00%,  ,  ,
0224_AH02_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,49000,49000,49000,49000,49000,49000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 62000 ,0.00%,  ,  ,
0224_AH03_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,44000,44000,46000,46000,44000,46000,14,2000,4285, 15500 / 62000 ,25.00%,  ,  ,
0224_AH04_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,19000,19000,19000,19000,19000,19000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 62000 ,0.00%,  ,  ,
0224_AH05_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,4000,2000,4000,4000,2000,4000,14,2000,4285, 15500 / 62000 ,25.00%,  ,  ,
0224_AH06_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,67000,67000,67000,69000,67000,69000,7,2000,8571, 15500 / 62000 ,25.00%,  ,  ,
0224_AH07_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,173000,173000,173000,173000,173000,173000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 62000 ,0.00%,  ,  ,
0224_AH10_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,26000,26000,26000,28000,26000,28000,7,2000,8571, 15500 / 62000 ,25.00%,  ,  ,
0224_AH44_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 62000 ,0.00%,62000, ,
0224_CP1_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,27000,27000,27000,29000,27000,29000,7,2000,8571, 15500 / 15500 ,100.00%,  ,  ,
0224_CP2_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,11000,11000,11000,11000,11000,11000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,15500, ,
0224_HP1_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,4000,4000,4000,4000,4000,4000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0224_HP2_MWH , (STADIUM BLDG B  ) ,  -N-       NONE ,5000,5000,5000,5000,5000,5000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0225_AH01_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,162000,160000,162000,162000,160000,162000,14,2000,4285, 15500 / 124000 ,12.50%,  ,  ,
0225_AH02_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,48000,48000,50000,50000,48000,50000,14,2000,4285, 15500 / 124000 ,12.50%,  ,  ,
0225_AH03_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,59000,59000,59000,61000,59000,61000,7,2000,8571, 15500 / 124000 ,12.50%,  ,  ,
0225_AH04_MWH , (STADIUM BLDG C  ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH05_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,70000,70000,70000,70000,70000,70000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH06_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,90000,90000,90000,90000,90000,90000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH07_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,82000,82000,82000,82000,82000,82000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH08_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,75000,75000,77000,77000,75000,77000,14,2000,4285, 15500 / 124000 ,12.50%,  ,  ,
0225_AH09_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,51000,49000,51000,51000,49000,51000,14,2000,4285, 15500 / 124000 ,12.50%,  ,  ,
0225_AH10_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,89000,89000,89000,89000,89000,89000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH11_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,63000,63000,63000,63000,63000,63000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH12_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,62000,62000,62000,62000,62000,62000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH13_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,100000,100000,102000,102000,100000,102000,14,2000,4285, 15500 / 124000 ,12.50%,  ,  ,
0225_AH14_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,27000,27000,27000,27000,27000,27000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH15_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,102000,102000,102000,104000,102000,104000,7,2000,8571, 15500 / 124000 ,12.50%,  ,  ,
0225_AH16_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,73000,73000,73000,73000,73000,73000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH17_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,16000,16000,16000,16000,16000,16000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH18_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,112000,112000,112000,112000,112000,112000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 124000 ,0.00%,  ,  ,
0225_AH19_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,55000,55000,57000,57000,55000,57000,14,2000,4285, 15500 / 124000 ,12.50%,124000, ,
0225_CP1_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0225_CP2_MWH , (STADIUM BLDG C  ) ,  -N-       NONE ,4502000,4502000,4502000,4502000,4502000,4502000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0226_AH01_MWH , (STADIUM BLDG D  ) ,  -N-       NONE ,95000,95000,95000,95000,95000,95000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0226_AH03_MWH , (STADIUM BLDG D  ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0226_AH11_MWH , (STADIUM BLDG D  ) ,  -N-       NONE ,34000,34000,34000,34000,34000,34000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0226_AH12_MWH , (STADIUM BLDG D  ) ,  -N-       NONE ,70000,70000,70000,72000,70000,72000,7,2000,8571, 15500 / 31000 ,50.00%,  ,  ,
0226_AH13_MWH , (STADIUM BLDG D  ) ,  *F*       NONE ,1000,1000,1000,1000,1000,1000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0226_AH16_MWH , (STADIUM BLDG D  ) ,  -N-       NONE ,26000,26000,28000,28000,26000,28000,14,2000,4285, 15500 / 31000 ,50.00%,  ,  ,
0226_AH24_MWH , (STADIUM BLDG D  ) ,  -N-       NONE ,25000,25000,25000,25000,25000,25000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,31000, ,
0260_AH02_KWH , (ASKEW           ) ,  -N-       NONE ,5915,5868,6108,6287,5868,6287,14,419,897, 3247 / 97090 ,3.34%,  ,  ,
0260_AH03_KWH , (ASKEW           ) ,  *F*       NONE ,539,539,539,539,539,539, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 97090 ,0.00%,  ,  ,
0260_AH04_KWH , (ASKEW           ) ,  -N-       NONE ,180,146,310,468,146,468,14,322,690, 2495 / 97090 ,2.57%,  ,  ,
0260_AH05_KWH , (ASKEW           ) ,  -N-       NONE ,6226,6151,6514,6690,6151,6690,14,539,1155, 4177 / 97090 ,4.30%,  ,  ,
0260_AH06_KWH , (ASKEW           ) ,  -N-       NONE ,9971,9827,513,986,513,9971,-13,9458,-21826, 73299 / 97090 ,75.50%,  ,  ,
0260_AH07_KWH , (ASKEW           ) ,  -N-       NONE ,4762,4708,4938,5074,4708,5074,14,366,784, 2836 / 97090 ,2.92%,  ,  ,
